001; 100; 63; 3
002; 100; 58; 5
003; 100; 54; 4
004; 100; 50; 3
005; 100; 59; 4
006; 100; 61; 4
007; 100; 59; 3
008; 100; 56; 3
009; 100; 63; 6
010; 100; 53; 4
